Q08S-NONSPCFC,NONSPECIFIC,Q08,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
Q11S-NONSPCFC,NONSPECIFIC,Q11,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
Q21S-NONSPCFC,NONSPECIFIC,Q21,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
Q22S-NONSPCFC,NONSPECIFIC,Q22,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
Q28S-NONSPCFC,NONSPECIFIC,Q28,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
Q42S-NONSPCFC,NONSPECIFIC,Q42,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
Q47S-NONSPCFC,NONSPECIFIC,Q47,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
Q50S-NONSPCFC,NONSPECIFIC,Q50,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
Q98S-NONSPCFC,NONSPECIFIC,Q98,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
Q99S-NONSPCFC,NONSPECIFIC,Q99,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
T03S-NONSPCFC,NONSPECIFIC,T03,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
T32S-NONSPCFC,NONSPECIFIC,T32,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
T48S-NONSPCFC,NONSPECIFIC,T48,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
T80S-NONSPCFC,NONSPECIFIC,T80,S,0,R-AD9999-ZZZ-ZZZ-ZZZ,R,AD9999,ZZZ,ZZZ,ZZZ,9999,NONSPECIFIC,99999,Generic Subgroup,999,NONSPECIFIC,999,NONSPECIFIC,0,0,NONSPCFC,1,6
072S-HUMIRA,HUMIRA,072,S,0,R-AD5590-ZZZ-ZZZ-ZZZ,R,AD5590,ZZZ,ZZZ,ZZZ,5590,HUMIRA,5590X,HUMIRA Subgroup,A00,KEY PROPRIETARY PROD,A03,HUMIRA,0,0,HUMIRA,1,6
073S-HUMIRA,HUMIRA,073,S,0,R-AD5590-ZZZ-ZZZ-ZZZ,R,AD5590,ZZZ,ZZZ,ZZZ,5590,HUMIRA,5590X,HUMIRA Subgroup,A00,KEY PROPRIETARY PROD,A03,HUMIRA,0,0,HUMIRA,1,6
221S-HUMIRA,HUMIRA,221,S,0,R-AD5590-ZZZ-ZZZ-ZZZ,R,AD5590,ZZZ,ZZZ,ZZZ,5590,HUMIRA,5590X,HUMIRA Subgroup,A00,KEY PROPRIETARY PROD,A03,HUMIRA,0,0,HUMIRA,1,6
B35S-HUMIRA,HUMIRA,B35,S,0,R-AD5590-ZZZ-ZZZ-ZZZ,R,AD5590,ZZZ,ZZZ,ZZZ,5590,HUMIRA,5590X,HUMIRA Subgroup,A00,KEY PROPRIETARY PROD,A03,HUMIRA,0,0,HUMIRA,1,6
G02A-HUMIRA,HUMIRA,G02,A,0,R-AD5590-ZZZ-ZZZ-ZZZ,R,AD5590,ZZZ,ZZZ,ZZZ,5590,HUMIRA,5590X,HUMIRA Subgroup,A00,KEY PROPRIETARY PROD,A03,HUMIRA,0,0,HUMIRA,1,6
G03A-HUMIRA,HUMIRA,G03,A,0,R-AD5590-ZZZ-ZZZ-ZZZ,R,AD5590,ZZZ,ZZZ,ZZZ,5590,HUMIRA,5590X,HUMIRA Subgroup,A00,KEY PROPRIETARY PROD,A03,HUMIRA,0,0,HUMIRA,1,6
G04A-HUMIRA,HUMIRA,G04,A,0,R-AD5590-ZZZ-ZZZ-ZZZ,R,AD5590,ZZZ,ZZZ,ZZZ,5590,HUMIRA,5590X,HUMIRA Subgroup,A00,KEY PROPRIETARY PROD,A03,HUMIRA,0,0,HUMIRA,1,6
G05A-HUMIRA,HUMIRA,G05,A,0,R-AD5590-ZZZ-ZZZ-ZZZ,R,AD5590,ZZZ,ZZZ,ZZZ,5590,HUMIRA,5590X,HUMIRA Subgroup,A00,KEY PROPRIETARY PROD,A03,HUMIRA,0,0,HUMIRA,1,6
G07A-HUMIRA,HUMIRA,G07,A,0,R-AD5590-ZZZ-ZZZ-ZZZ,R,AD5590,ZZZ,ZZZ,ZZZ,5590,HUMIRA,5590X,HUMIRA Subgroup,A00,KEY PROPRIETARY PROD,A03,HUMIRA,0,0,HUMIRA,1,6
G11A-HUMIRA,HUMIRA,G11,A,0,R-AD5590-ZZZ-ZZZ-ZZZ,R,AD5590,ZZZ,ZZZ,ZZZ,5590,HUMIRA,5590X,HUMIRA Subgroup,A00,KEY PROPRIETARY PROD,A03,HUMIRA,0,0,HUMIRA,1,6
G12A-HUMIRA,HUMIRA,G12,A,0,R-AD5590-ZZZ-ZZZ-ZZZ,R,AD5590,ZZZ,ZZZ,ZZZ,5590,HUMIRA,5590X,HUMIRA Subgroup,A00,KEY PROPRIETARY PROD,A03,HUMIRA,0,0,HUMIRA,1,6
G13A-HUMIRA,HUMIRA,G13,A,0,R-AD5590-ZZZ-ZZZ-ZZZ,R,AD5590,ZZZ,ZZZ,ZZZ,5590,HUMIRA,5590X,HUMIRA Subgroup,A00,KEY PROPRIETARY PROD,A03,HUMIRA,0,0,HUMIRA,1,6
G15A-HUMIRA,HUMIRA,G15,A,0,R-AD5590-ZZZ-ZZZ-ZZZ,R,AD5590,ZZZ,ZZZ,ZZZ,5590,HUMIRA,5590X,HUMIRA Subgroup,A00,KEY PROPRIETARY PROD,A03,HUMIRA,0,0,HUMIRA,1,6
G16A-HUMIRA,HUMIRA,G16,A,0,R-AD5590-ZZZ-ZZZ-ZZZ,R,AD5590,ZZZ,ZZZ,ZZZ,5590,HUMIRA,5590X,HUMIRA Subgroup,A00,KEY PROPRIETARY PROD,A03,HUMIRA,0,0,HUMIRA,1,6
